{978, -8699765423817142494, 1}
{979, -1084861525088190332, 3}
{981, 1318915533335184353, 2}
{982, 7839832660308410717, 2}
{983, -7832317020081993724, 2}
{984, 2076951629889684126, 2}
{985, 1591090340412673097, 2}
{986, -4967568461511506247, 3}
{987, 8170605531384988313, 2}
{988, 6678336073809021285, 3}
{989, 8861497588203604777, 1}
{990, 8078490695086525093, 1}
{991, 4511093294304217088, 1}
{992, 9207172864006704042, 1}
{993, 8951577975726624316, 2}
{994, -2126151334466531332, 4}
{995, -3957806783202178059, 4}
{996, 5177746091981293531, 3}
{997, -2694543671673929348, 3}
{999, -4905018790689683095, 2}
{1000, -4259880403589117005, 1}
{1001, 3208484183164145645, 1}
{1002, -6975554704536550051, 3}
{1003, 4315012953322178677, 2}
{1004, 2367956701879224246, 1}
{1005, 1078282398499555370, 2}
{1007, -8312749123807656517, 3}
{1008, 1154619445357529543, 1}
{1009, -6150546822176815634, 1}
{1010, -360944179409566636, 1}
{1011, 320559471533902708, 1}
{1013, -2865776002692985060, 1}
{1014, -7793658127226156480, 2}
{1015, 2013298955516331665, 1}
{1016, 6393566046240129226, 2}
{1017, -2898708759560633019, 1}
{1018, -795181538477783770, 2}
{1019, -4353123500148897663, 2}
{1020, 860059040562758853, 2}
{1021, 6462185236017139568, 2}
{1022, 6497219932716287122, 1}
{1023, -5409139553000405008, 3}
{1024, 8643526497184599556, 2}
{1025, -4660653369226604711, 2}
{1026, -6758988559243065103, 2}
{1027, 3225942276282401046, 2}
{1028, -6519187655670151931, 2}
{1029, -2246449511325938069, 1}
{1030, -6410941333689578909, 1}
{1031, -107261723483157310, 2}
{1032, -4792259731078430165, 1}
{1033, 33764612609494405, 3}
{1034, -1596869229822916187, 1}
{1035, 1280795870567615625, 3}
{1036, 5098825398526495041, 1}
{1037, 1310200379934916609, 1}
{1038, 1585184987332955641, 2}
{1039, -3371431194972567779, 1}
{1040, 8632351226307759165, 1}
{1041, 4275239948129619294, 2}
{1042, 6953551489862550850, 2}
{1043, -974014463328501746, 3}
{1044, -4938351856299520978, 1}
{1047, 9127422076052718144, 3}
{1048, 6211319122695112576, 2}
{1050, -8861784943246425865, 2}
{1051, 7893547650557168550, 1}
{1052, 5963310202902104146, 2}
{1053, -2325227085032241027, 2}
{1054, 6125971573819524591, 1}
{1055, 6850303605334493290, 4}
{1056, 8107161158575801727, 1}
{1057, 2026728763260488983, 2}
{1058, 8642198136869307141, 3}
{1059, -8821191510551083631, 2}
{1060, -4653351581827511328, 1}
{1061, -5597618416245912879, 2}
{1062, -5004826204062071035, 2}
{1063, -2082832821448653153, 2}
{1064, -7427061672002436711, 1}
{1065, -2278772457831969345, 2}
{1066, -4443018169691061850, 2}
{1067, 233358817498908607, 1}
{1069, -2659633445023039415, 1}
{1071, -7136764728742821552, 4}
{1072, -5270233398583607052, 4}
{1073, -6226151639548017227, 2}
{1075, 6069061977124326755, 3}
{1076, 1465959576344740746, 1}
{1077, 5338566302740924160, 2}
{1078, 1075211951207762695, 3}
{1079, 7783254434375748877, 4}
{1080, -6235870251987549245, 4}
{1081, -6827365322295914719, 4}
{1082, -7380239169748907339, 3}
{1083, 2585877178048334320, 1}
{1084, -3229470969623916929, 2}
{1086, 5301536065493618338, 2}
{1087, -8259826319509273346, 2}
{1088, 9199990060339055381, 1}
{1089, -7543751586709288580, 1}
{1090, 3306639727393064698, 2}
{1091, -5326401608918677988, 3}
{1092, 8578586425685197061, 1}
{1093, -476527968043515392, 3}
{1094, 2497907216806069360, 1}
{1095, -7626901832309915078, 1}
{1096, -6892742367996394755, 3}
{1097, 2463519860001623693, 1}
{1098, 2494121328557181735, 4}
{1099, -5767602353832965889, 2}
{1100, -6467051199412681340, 3}
{1101, -3102047656473900816, 2}
{1102, -4264614842153219231, 2}
{1103, -5083956713022011678, 2}
{1104, 494554597494771650, 3}
{1105, -4461973897167682948, 3}
{1106, -3587005559230607748, 1}
{1107, 7150684153881052229, 1}
{1108, 1317202362617906734, 2}
{1109, -7988394863238231900, 2}
{1110, 4883421012823264375, 2}
{1111, -387065409972256319, 2}
{1113, 1823107861279887333, 2}
{1114, 6578048458557836592, 2}
{1116, -6398710765175748856, 1}
{1117, 7566292527623654751, 1}
{1118, -3151410015330024644, 2}
{1119, -7689955902457231270, 1}
{1120, 805393747430689219, 4}
{1121, -1521208410085833692, 2}
{1122, 2484885830576063563, 3}
{1123, 4792220042038296969, 1}
{1124, -2919596499833568435, 1}
{1125, 762514000153691575, 1}
{1126, -4447547871008830929, 1}
{1127, -734021239002677020, 2}
{1128, 8231785607379635374, 2}
{1129, -5578792264584705016, 2}
{1131, -2897535515602238488, 1}
{1132, -3375926662392100653, 1}
{1133, 7282722968841438932, 1}
{1134, 604443169973225739, 2}
{1135, 5514163490113408482, 1}
{1136, -2547948366683812045, 4}
{1138, -4611169184668761513, 1}
{1139, -5829452876763543314, 1}
{1140, -1716047437334688752, 1}
{1141, 7564602694017109187, 1}
{1142, -2885412145796856953, 3}
{1143, 8562277519319646963, 1}
{1144, 5007249485968789075, 1}
{1145, 210223821079005745, 2}
{1146, 6402104362296820738, 2}
{1147, 7361765929373615781, 2}
{1148, -281145747382056712, 2}
{1149, -6562136966616626965, 1}
{1150, 7278288648353038451, 2}
{1151, 4109932587938497415, 3}
{1152, -584951833288226666, 1}
{1153, 541146236398814993, 4}
{1154, -2460533025998617426, 1}
{1155, -8587532697732035941, 1}
{1156, 2589973230784234060, 1}
{1157, 3468892124645247573, 1}
{1158, -1996622886907983376, 1}
{1159, -7794818852342118229, 3}
{1160, -502981630844123531, 3}
{1161, -8018663883638815590, 4}
{1162, 664158282360572113, 2}
{1163, 8787244390134467720, 2}
{1164, -3728392386179937815, 2}
{1165, 3859900137414085733, 1}
{1166, -4899739658510447722, 2}
{1167, -3568541000652206904, 2}
{1171, -1397345313190166273, 3}
{1172, -3098143577822245511, 1}
{1173, 2247771425660158245, 2}
{1174, -941616626236830237, 1}
{1175, -2455712588128235672, 2}
{1176, -2887488960054148610, 1}
{1177, 6709815417373411484, 2}
{1178, -8594222602667933056, 3}
{1179, 7014378290851299810, 2}
{1182, -348560004718244687, 2}
{1183, -3795860955506914755, 1}
{1184, 2739605845073936441, 2}
{1185, 6486985210973603453, 4}
{1186, 6373245202850989384, 2}
{1187, 1508518462495149597, 3}
{1188, -4390119192410439620, 3}
{1189, -6035498378954650279, 2}
{1192, -2379993709653114382, 3}
{1193, 6094963714267958224, 2}
{1194, 3831203112659273738, 3}
{1195, -1822241433417727707, 2}
{1196, -8174895091861141579, 1}
{1197, -5351932189158850460, 2}
{1198, -4839346655582336934, 2}
{1199, -1837942774276012393, 4}
{1200, 1526917079867608740, 1}
{1201, 426631095796386778, 3}
{1203, 669317038709228869, 4}
{1204, -4931808539313158403, 3}
{1206, 5256297071655535126, 4}
{1207, -84576450312516434, 1}
{1208, 8967465160228882145, 4}
{1209, 4473914673898605716, 4}
{1210, -2231625160731244414, 1}
{1211, 7561376802350255550, 2}
{1213, -8180964182733469184, 1}
{1214, -1235855701652648423, 3}
{1215, -776099494819904834, 2}
{1216, 9160989593614107022, 2}
{1217, -6527979912704471096, 2}
{1219, 5580472779722212968, 1}
{1220, -8636184525252704720, 3}
{1221, -6154153777582880107, 2}
{1222, 1147149089094846452, 2}
{1223, -4760260293241387382, 2}
{1224, 7332028605031661728, 1}
{1225, -1397741569985657899, 2}
{1227, -8867104710447771668, 1}
{1228, 8401777343490576096, 4}
{1229, -5515630299406187139, 3}
{1231, 3947440039266501243, 3}
{1232, -7950645406243992077, 1}
{1233, 6231120555857101817, 1}
{1234, -5731121457637537655, 1}
{1237, 6407086275387999954, 1}
{1238, 6539686882260240645, 3}
{1239, -3346409978822833640, 1}
{1240, -928534352751473269, 1}
{1241, 1444331092535103336, 1}
{1242, 7840331359585979724, 1}
{1243, 583642628610344704, 1}
{1244, 8124141035720100747, 2}
{1245, -8936575066401846125, 3}
{1246, 7596956667811089372, 2}
{1247, -1217934824126526812, 1}
{1248, -2663593896604774901, 1}
{1249, -1978552018351993368, 1}
{1250, -3922413011701903933, 1}
{1251, -822779964346054998, 3}
{1252, -6161742447256711897, 1}
{1253, -8119247504840898472, 2}
{1254, 1086618343484573777, 1}
{1255, 8210439794543251110, 3}
{1256, -9102469337487749457, 3}
{1257, -456472431982459479, 2}
{1258, 1764528067798977742, 1}
{1260, -3790671411542341337, 2}
{1261, 6060308722113137783, 2}
{1263, -2722585039151611326, 2}
{1264, -3444931354233713326, 1}
{1265, 6120659670745235658, 2}
{1267, -4752299567994089564, 3}
{1268, -4964519326463999762, 3}
{1269, 1778764550103387207, 1}
{1270, -1709939924852260742, 2}
{1271, 6421653617208674023, 3}
{1272, 864076924397897228, 2}
{1273, -2533666099683637235, 1}
{1274, 4129253575395461017, 1}
{1275, -6868742920635593965, 2}
{1276, 590593410457291935, 3}
{1277, 1234696882691915866, 2}
{1278, 6672569348103818244, 1}
{1280, -7775974784893237371, 2}
{1281, -1492239036024926898, 2}
{1282, 1714353114166871194, 2}
{1283, 3516571340191779830, 2}
{1284, 5889949667072428765, 3}
{1285, -5904456896513684758, 3}
{1286, -2729678030272575051, 2}
{1287, 4533178594108460528, 2}
{1288, 3155682005021706762, 1}
{1289, -4991972783116694042, 1}
{1291, -527484655931145948, 2}
{1292, -2021209862102957455, 2}
{1293, 23667544130470245, 4}
{1295, 4244817893362257109, 2}
{1296, 3445232643404942291, 2}
{1297, 9126727034578421274, 2}
{1298, 2407511421808755861, 3}
{1299, 5562660739542761958, 1}
{1300, 7016036398807140464, 1}
{1301, 9201180921734383723, 4}
{1302, -6348781845548087488, 1}
{1303, -3094186919878832934, 2}
{1304, -1933190705452857805, 1}
{1306, 961497555088264050, 2}
{1307, -4492857096986999324, 2}
{1308, 6184184163684928933, 1}
{1309, 7746534580392970544, 2}
{1310, 1918185173060308383, 1}
{1311, -8730678480871666709, 2}
{1312, -8224967848459288569, 2}
{1313, -8678045644980992772, 1}
{1316, 7637885729473908091, 1}
{1317, 4438164001937704623, 3}
{1318, 2423439615701371441, 1}
{1319, -1761573845954967799, 4}
{1320, -434430201707740346, 1}
{1321, 1025608474229819985, 2}
{1322, 1285050072832101758, 1}
{1324, -2555026589300078992, 2}
{1325, 4643843807478368073, 1}
{1326, 5492548337948247491, 1}
{1328, -1242587830914825202, 1}
{1329, -7924073294498804022, 1}
{1330, 8160601408592564052, 2}
{1331, 7996386935522675490, 2}
{1332, 4679327776180880025, 2}
{1334, 1179879465160033383, 1}
{1335, -4452159769658832633, 2}
{1336, 6779913507994812564, 2}
{1337, -5475776228005559133, 3}
{1338, 5780716171953589476, 2}
{1339, 4028540138541238503, 2}
{1341, 4455175944374865150, 1}
{1342, -7921633336327712860, 3}
{1344, 419328256373705918, 2}
{1345, 1620283818462365046, 4}
{1346, -1656578026913312946, 2}
{1348, -8017460182150004354, 1}
{1349, 7540687469302072671, 3}
{1350, -5152386586127480120, 1}
{1351, -6246753329219547623, 3}
{1352, 5202719902286497580, 1}
{1353, -8845347612463119078, 1}
{1354, 3664709071849606023, 2}
{1355, 1372687025338797021, 4}
{1356, 449935374108476301, 1}
{1357, 2407564325762973973, 1}
{1358, 1251003245326451198, 2}
{1359, -1803148982402267072, 1}
{1360, -8356953170861339185, 1}
{1362, 5066151821536543279, 2}
{1363, -5094556603094708863, 2}
{1365, -1532000625735939722, 1}
{1367, -1440847248874782408, 1}
{1368, 3529863346736220973, 2}
{1369, 4043666520671667514, 4}
{1371, -2827780161766146032, 1}
{1372, -8070056486500284517, 2}
{1373, 8144377386101851349, 2}
{1374, 8780450535950336680, 2}
{1375, -8167841733831602956, 2}
{1376, -202328731176451408, 3}
{1377, -8435160945003182149, 2}
{1378, -6503103385631830648, 2}
{1379, 6660350515726729771, 2}
{1380, -2095864790382786255, 2}
{1381, -8050043303106232128, 3}
{1382, -1740060869963396588, 3}
{1383, 4651459439295680101, 2}
{1384, 6788186623343675527, 1}
{1385, 8480496146644353992, 2}
{1387, -2336237080134924446, 4}
{1388, -7782295329118142128, 2}
{1389, -7649839256277597725, 1}
{1390, -7267684430755248171, 2}
{1391, -3734996897073838105, 4}
{1392, -2772049802457366200, 1}
{1393, -5093309908764110873, 1}
{1394, -3594749001235873027, 3}
{1395, 5387192609240861038, 3}
{1396, -7022707699043383797, 2}
{1397, -2047399900771171278, 1}
{1398, -8056362352022765277, 1}
{1399, 2945008905156511550, 3}
{1401, 6272194397095807542, 3}
{1402, -8072149421374617857, 3}
{1403, 2102336131297921190, 3}
{1404, -3975212766645436262, 3}
{1405, 2159194325846082153, 3}
{1406, -7455883691997836824, 3}
{1407, 514707694096893868, 1}
{1408, 2933203883154161681, 3}
{1410, 5694385688463687739, 2}
{1412, 7432086815390384711, 1}
{1413, -8508169787327295964, 3}
{1415, 5979099675842596405, 2}
{1416, 6108017291726637484, 1}
{1417, -2483724169544317163, 1}
{1418, 4954586891909809876, 1}
{1419, 4970914118108400267, 3}
{1420, 7988694074504136429, 2}
{1421, -7187614680398674483, 2}
{1422, 481321242294243090, 2}
{1423, 2410630970947749233, 1}
{1424, 654725603594421840, 1}
{1425, 6998775814175474370, 2}
{1426, 2878494481492885731, 1}
{1427, 689065561889065605, 2}
{1428, -6478621211493577833, 1}
{1429, 710546314085746469, 3}
{1430, -3438003514662958365, 2}
{1432, 5071490881546832241, 2}
{1433, -7969096657644531959, 1}
{1434, 2266673215350587485, 1}
{1435, -2155696370186565395, 1}
{1436, -2589221409711569648, 2}
{1437, -6150154598623329676, 2}
{1438, 6549971731914506687, 2}
{1439, 4911339229208791600, 1}
{1440, 1955163195280674257, 1}
{1442, 5650544483199239365, 4}
{1443, 8778406442003350777, 1}
{1444, 2755246465890337102, 1}
{1445, 6700618971873820768, 1}
{1446, 5821378023631242781, 1}
{1447, -7320323260185951872, 1}
{1448, -3660210624951335793, 1}
{1450, -4440600700374400597, 1}
{1451, -4598682574662056866, 2}
{1452, -981057387064442402, 1}
{1453, -3861515412360378322, 2}
{1454, 9212406735753724937, 2}
{1455, 4226264562918247870, 3}
{1456, 2253351597339003795, 1}
{1457, -3230153394285687591, 1}
{1458, 883178976061639313, 1}
{1459, -3147040505889995492, 1}
{1460, 178315006493935429, 1}
{1461, 3010632015753790199, 2}
{1462, -3282219351269291366, 1}
{1463, -8351224995517807678, 3}
{1464, -8273095366938177538, 2}
{1465, -4708928130394140875, 1}
{1467, -2765629348575952531, 2}
{1468, -181838731996150260, 2}
{1469, 9207851077447729581, 3}
{1470, 6946126902706587324, 1}
{1471, -8087211076142084581, 3}
{1472, 7856323928942136917, 2}
{1473, 5925140373519552284, 2}
{1474, 2523446381346047465, 1}
{1476, -7885509715137901340, 3}
{1477, -2438391693616658353, 3}
{1478, -713827102537726926, 1}
{1479, -4476542104342541224, 3}
{1480, 8722366418752981199, 2}
{1481, -3392184537983791590, 1}
{1482, 7201468319372036855, 1}
{1483, 3862439906983365413, 3}
{1484, -8423621787944334145, 1}
{1485, 6776416260463871718, 1}
{1487, -8638017345121859573, 3}
{1488, 1978642986978066608, 3}
{1490, 588236588850170647, 1}
{1491, -867931714935701292, 2}
{1492, -5906707044803198885, 1}
{1493, -1116271906180348226, 2}
{1494, -8280038822390316610, 1}
{1495, 6198336172775002045, 1}
{1496, 514499110627723039, 1}
{1497, 8927945569010075798, 2}
{1498, 6798570835082821990, 1}
{1499, 6916443804935668884, 1}
{1500, 2513764120698110703, 2}
